addr,OutCnt,OutAmount,OutValue,OutTransFee,InCnt,InAmount,InValue,InTransFee,label
0xe67fc2903e5c2f518910fe86f163648d02c11f29,672.0,672.0,347.28,703.135,1197.0,1197.0,99.22,1463.9082432432433,0
0x676478422177b18872ef18ade3e3db12c62fcc0c,1850.0,156262.0,0.0,1817.9,15.0,1500.0,0.0,6.84,0
0x74de5d4fcbf63e00296fd95d33236b9794016631,947.0,37492.0,190516.005,10496.300666666666,917.0,36332.0,191525.1783333333,10144.002333333334,0
0x1ea56816c0277b58a8df9a9d6dae4154e92e3c9a,1778.0,2079.0,15811.54,8710.83,59.0,535.0,0.0,231.75,0
0xf2b4bb6ca987fbb9b6ecd5a8d94b27dfaae49204,0.0,0.0,0.0,0.0,1812.0,21464.0,0.0,2018.1825,0
0xb7af436ed99654fae6c6faa6c627ba598d3a2bce,1728.0,1740.0,1581.65,8216.81,77.0,95.0,1398.6,355.7420475609756,0
0x1987649cb899b6141e31374e8597a59740ea65c5,1788.0,2285.0,0.0,15507.17,5.0,41.0,0.0,25.23,0
0x8c54085ad729fde488338fc50cfc8dfd5e2b5b89,836.0,836.0,0.0,9027.36,952.0,952.0,0.0,7151.48,0
0x193267ab7cb3130b7fd4e6bd02ad0b21056559c7,892.0,1532.0,0.0,3159.705,892.0,1532.0,0.0,3159.705,0
0x0c7aa4a5e3a96410e9cae8bf524df7c3c5d19ddc,883.0,883.0,0.0,75.23267052515179,892.0,892.0,0.0,85.685429541262,0
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,517.0,821.0,27854.466666666667,2125.6840131578947,1250.0,1383.0,49144.37993109505,7441.068030406172,0
0xb9787250110def1995705798841bfb03ca32254a,620.0,623.0,24567.44,6246.4965,1142.0,1158.0,9650.8022,9034.070526470588,0
0xd45058bf25bbd8f586124c479d384c8c708ce23a,21.0,48.0,0.0,113.3,1735.0,1888.0,0.0,4352.555280462374,0
0x5df977d385254d9a66ab8cd35e87e1e0c419b135,783.0,783.0,0.0,8937.451666666666,972.0,1022.0,0.0,10442.570555555556,0
0x77acc06250552c8a96e9560670328974386d632f,854.0,891.0,806431.806,8520.821055555556,890.0,940.0,767593.12,7011.562363706295,0
0x54196238400305778bff5fa200ee1896f6a9d5c2,1371.0,1425.0,237503.13,18779.7875,366.0,492.0,4651.58515,5934.822312354949,0
0x0000feed00feed00000000feed0000000feed000,0.0,0.0,0.0,0.0,1737.0,2024.0,0.0,8385.37,0
0x8af65674406eefe06ac8f4fba73bc75b96e12951,1718.0,73123.0,0.0,10748.82,1.0,56.0,0.0,3.23,0
0xab6ca2017548a170699890214bfd66583a0c1754,334.0,369.0,51835.6,3902.602878787879,1379.0,1452.0,230495.4842010309,3913.975953470842,0
0x3cc435694547cc536106fd54fd11d88d2a85b611,1705.0,1705.0,31951.78,57794.68,7.0,7.0,3518.91,63.66725609756097,0
0x72194dac7beb999d01bd6b152f6787101e7a0b2e,782.0,784.0,46092.49,5167.901428571428,921.0,927.0,27476.91,7000.707262337663,0
0xa7aa615486d95b01ebebe93cacd9a62047d1258b,835.0,3302.0,191681.8,16212.141,867.0,3369.0,44521.28666666667,25289.85,0
0xee09476110f0ab9c09d31b42fba03d7b9dda0ce2,40.0,40.0,0.0,73.92127093949044,1656.0,1662.0,0.0,148.47209667008204,0
0x93b369f3b5a1f0ed3eb6093a493dbbfd3a817aeb,1695.0,1695.0,0.0,12801.15,1.0,10.0,0.0,11.14,0
0xc42e71b9a6e38dd05cfb51be6751a4d10d66ba35,1684.0,70338.0,3218.223143467644,15416.040874236876,0.0,0.0,0.0,0.0,0
0x37008b0b3bc8496d6c41ef0a6608ed15fa7475cb,44.0,45.0,0.0,240.146,1640.0,1913.0,245.795,2609.73,0
0xbacf894bd4dfbc532bb01c7a0a23b43a7f1a261c,520.0,564.0,90444.00333333334,5178.960207360708,1162.0,1182.0,20195.091357865003,11635.746776353204,0
0xe1b7a6bcc575cf48ad85288832f53902112af4ad,1668.0,1668.0,0.0,1963.29,5.0,19.0,0.0,16.6,0
0x9b627af2a48f2e07beeeb82141e3ac6e231326bf,834.0,834.0,14244.26,3104.825,834.0,834.0,14244.26,3104.825,0
0xaf1aeb503c7b3a51f78dd5a39282092106474f93,826.0,5166.0,0.0,508.34,826.0,5166.0,0.0,508.34,0
0x12ea19217c65f36385bb030d00525c1034e2f0af,7.0,7.0,0.0,95.64,1638.0,1733.0,0.0,3315.55,0
0x55182f3226ee97dac5ea0a2bc76921a6dcba5cea,911.0,918.0,40369.56,7713.765,695.0,849.0,27875.95,5370.645,0
0x437ccc8c41ecb569198b4d45c2460a301796a1c4,1587.0,1595.0,36330.17,8964.155,14.0,18.0,7574.52,74.30408591408592,0
0xe1c5f6315c83f2aa7ac51479f5808865632477d7,811.0,811.0,0.0,64.36083499041803,786.0,786.0,0.0,69.36607190275821,0
0xecce4522591f6cd11873693980c4cf09e9d1bca6,29.0,29.0,39227.0,111.46,1554.0,1554.0,0.0,3384.82,0
0x37ceb4ba093d40234c6fb312d9791b67c04ef49a,0.0,0.0,0.0,0.0,1581.0,1585.0,0.0,4043.615,0
0xf368558b600f44282faf8ef6cfb8c61884b0daea,1543.0,1571.0,0.0,3968.55,36.0,81.0,0.0,280.85,0
0xe11af478af241fab926f4c111d50139ae003f7fd,6.0,6.0,0.0,116.92,1548.0,1548.0,0.0,6768.5,0
0xc2d131a52a7bc75f6558588d010d649e02710115,1490.0,1742.0,97080.44,32071.9,58.0,279.0,0.0,400.37,0
0xb14be0a9f67ef3e8bbf44cfc516ad17d186b3aa2,1340.0,2937.0,5581.4825,3908.931666666667,197.0,213.0,59678.19498094144,1902.4161989336767,0
0xa5a0b7c3dd5dddbfbd51e56b9170bb6d1253788b,539.0,646.0,4652.474999999999,1287.213408785569,996.0,1160.0,6734.475,1261.9803286813508,0
0xa44aad4cf0fb0d4940c6cf215977c9cd55340f42,573.0,625.0,0.0,887.1512356205625,950.0,994.0,0.0,1019.24830136335,0
0x51891f4ffb9404ffcfb380ab6b9233555215b23c,1071.0,23415.0,0.0,7988.26,445.0,10734.0,0.0,2938.36,0
0xebeaa2cfda253b0df33a10eaf58a399d0d00a781,569.0,583.0,47012.708666666666,2309.371222222222,943.0,966.0,425493.05,2780.0038724266,0
0x21fa95485f4571a3a0d0c396561cf4d8d13d445d,754.0,31804.0,5697747.975,39915.495,754.0,31804.0,5697747.975,39915.495,0
0xf4af93be0f7ede8a85b5ab026996a18f8d51e3a0,732.0,732.0,0.0,5621.87,770.0,770.0,0.0,2485.93,0
0x7b640407513bc16167ef3450fd6339803982e976,1252.0,1274.0,462923.9,71605.08,245.0,444.0,176292.935,4357.585764168126,0
0x2079c29be9c8095042edb95f293b5b510203d6ce,807.0,841.0,19629.53,7896.898111111111,688.0,754.0,442224.2682843137,4194.959676685189,0
0x996b08133694b6dae8177387ee85d7f41f5b40b1,1310.0,1676.0,9069.95,3410.17,176.0,1168.0,0.0,1304.22,0
0x3231962e1101c2e9ccbf905edee7faa13625c49f,826.0,1003.0,70961.64,11975.6,656.0,943.0,17307.985,4875.203276450512,0
0xf72d2dc106b9b6bb234f7cac9cf00decd6cdf53d,31.0,39.0,35387.22,584.72,1450.0,5619.0,4915.952422680412,4227.4474931151735,0
0x493ec74f40788c454ced05f551c8a993207e71b8,1480.0,1880.0,274780.75,14232.25,1.0,9.0,0.0,6.97,0
0x7ffcec1f87caa332bf08f26719e4dafb901ddca6,94.0,208.0,0.0,421.05,1384.0,1391.0,1276.245,1106.9836180904522,0
0xbdd95abe8a7694ccd77143376b0fbea183e6a740,745.0,821.0,376739.5448518518,13136.44774074074,728.0,780.0,354370.834278607,6691.909592258179,0
0x3d2f8bd99a20fa9990ea30ec8b3f0398e61d5e0d,1350.0,1419.0,18585.15,4197.78,121.0,504.0,0.0,966.65,0
0x15b79c184a6a8e19a4ca1f637081270343e4d15d,735.0,27618.0,75.79,34584.92,735.0,27618.0,75.79,34584.92,0
0xc7359585a1ebbb5a11509ca0ef5f128781362af3,559.0,573.0,0.0,876.7148339994637,910.0,920.0,41.63,337.7125084859034,0
0xaaa40c2180b84db849ade830806b4a3576926094,878.0,1122.0,0.0,5420.7175,586.0,938.0,0.0,3862.5475,0
0xd36b3bf1dee993e6d6ebbe7679489d27ae3a40c7,44.0,44.0,1773.7,209.8813888888889,1420.0,1420.0,4808.13,4161.3712126997125,0
0x0691f5804d4227925f19b031821b530b48fff38f,1431.0,1441.0,0.0,9197.29,24.0,62.0,0.0,440.29,0
0x0fc584529a2aefa997697fafacba5831fac0c22d,726.0,738.0,116.7900476190476,1436.633380952381,726.0,738.0,116.7900476190476,1436.633380952381,0
0x5ee657f5426484a777a1fc7abd436dfdb13b1cc3,725.0,1121.0,0.0,7957.82,725.0,1121.0,0.0,7957.82,0
0xc5f59709974262c4afacc5386287820bdbc7eb3a,50.0,52.0,45860.43,729.7122222222222,1398.0,1415.0,24238.92170103093,1909.4102872593924,0
0x639bb215b1b243561a9f19c13a1db3db0919fd60,37.0,44.0,53908.02,814.655,1409.0,1417.0,15164.50850241546,4173.290983714582,0
0xfc7d299fc04ecceef29324f531cbec2a7bc7dbd4,13.0,13.0,0.0,23.465,1430.0,1430.0,0.0,4082.540256810648,0
0x189d5529a93c28c31b8b525f861fb3e01149429d,1438.0,1469.0,418.28,2833.52,0.0,0.0,0.0,0.0,0
0xbf9969b1100d1542b61e9e4f064174abe1151aba,755.0,1146.0,0.0,4171.7,682.0,1073.0,39.48,6414.13,0
0xee8dbe16568254450d890c1cb98180a770e82724,17.0,18.0,8565.054285714286,203.51738095238096,1419.0,2808.0,2751.300001,4177.737457045479,0
0x361372320a5fbaadf41c9f0829c66819a1510836,523.0,523.0,0.0,2325.67,913.0,913.0,0.0,13127.92,0
0xb1ba9fd684a05b065b0f92a4dac6bbe3ab815624,9.0,108.0,1218.22,74.42333333333333,1425.0,1425.0,1665.570001,4304.635718268573,0
0xcff83df706328a6c0612bf14d6504fd12cc7a79f,1433.0,1433.0,0.0,1897.99,0.0,0.0,0.0,0.0,0
0x6a09e00e31fb609d4b149e062512a2be1a99d376,1346.0,1440.0,276669.28,6114.01,86.0,154.0,0.0,196.71,0
0x3953a612e28159fc3ef056fb7d3a78095d23af81,532.0,534.0,4135.592,1133.055,894.0,894.0,29326.36519417476,2126.080515027568,0
0x1b4fbfb1fd99d00128afeb4dc25fc1d6608b1134,11.0,11.0,0.0,25.7,1412.0,138527.0,44755.55,7449.155,0
0x1984edf70973e1389548f21cd0dcb15b408240c9,16.0,17.0,0.0,111.89,1406.0,1407.0,7343.482926493711,4066.56378741404,0
0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,1073.0,1385.0,418877.45,12814.475,348.0,523.0,101737.4836241884,3957.227454869345,0
0x1d4752ec4aaaf60d0d6817fed1d2784fe2080218,102.0,103.0,0.0,91.39,1317.0,1321.0,0.0,3000.3334831028387,0
0x6d6daf1a72d3ca0534929d6ca7415cdaed64b39a,3.0,3.0,1571.77,92.58,1409.0,1409.0,0.0,3987.565011983394,0
0xf3a68b479bc1c72601abc715735af7105078b00b,1402.0,1402.0,299.02,2394.0800000000004,9.0,47.0,5.08,137.01,0
0x12267aefd8bb461817df348ce16c933e76c1aa0d,291.0,713.0,0.0,257.5,1111.0,1166.0,0.0,2734.285,0
0xf47dff8bf171ce2062ce6e840b288754d80ee06d,3.0,3.0,0.0,9.193333333333335,1396.0,1396.0,0.0,3993.918455736195,0
0xde339cf3af9181d073cf371b4c298d1a8ee783e4,1251.0,1251.0,0.0,124.70252392344491,145.0,206.0,0.0,14.09444444444444,0
0xfd64b63d4a54e6b1a0aa88e6623046c54f960d00,1370.0,1508.0,2313.4700000000003,4672.29,25.0,42.0,0.0,1428.85,0
0x7a820aef2e058a7ab8c35a0c73a7b72ae395e68d,0.0,0.0,0.0,0.0,1392.0,1392.0,245.13,3971.4431739074007,0
0xa849ec2597bc23cb7faf63d1b33bc792a0d0f061,459.0,459.0,15180.005,6367.94,932.0,932.0,30.44,6133.71,0
0xbd9c204d7aaf2ee3bc33a7521136dbf4a2bf3d5e,1380.0,1381.0,362.84,2061.71,6.0,18.0,0.0,27.74477922077922,0
0x6c8984baf566db08675310b122bf0be9ea269eca,0.0,0.0,0.0,0.0,1384.0,1391.0,0.0,3043.785,0
0xae4d837caa0c53579f8a156633355df5058b02f3,3.0,3.0,0.0,108.36,1381.0,1390.0,2937.8,1198.2028712545955,0
0x6777eb8bb494fb00bc2c06a6d0ce25ae7a957222,359.0,359.0,15398.034,3373.592,1015.0,1052.0,11843.29,7483.376950069345,0
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,722.0,774.0,62646.042356837606,1596.130006284565,648.0,720.0,71841.4425,3219.436998722728,0
0x244763ea2039d880b62d2ba427d8919eba6ee50b,358.0,9099.0,0.0,766.08,1003.0,10446.0,0.0,3722.47,0
0x3246bf9f8ea28125a672361afcd9caa9ff2609f0,345.0,478.0,291127.77,8221.28,1013.0,1035.0,0.0,6635.29,0
0xe06e4d2e9563c6038c36d279165df74ecf7bf9f6,478.0,478.0,14162.01,4308.15,878.0,887.0,35397.07,7381.224117647059,0
0x3d033c4f0e4a55d791207041c36c4b0971236ace,1335.0,13902.0,53786.61,25694.03,14.0,141.0,0.0,15.82,0
0x901546ecfb0907a96945ecc85dbcba8f35168977,657.0,657.0,0.0,1560.87,691.0,839.0,0.0,1586.51,0
0xa9631d83c5bc5f3676922227e5fe3655db078ecf,1307.0,1327.0,0.0,4296.88,40.0,124.0,42.9,308.38928571428573,0
0x9eb5dce9e415345d4a1a70b7a5f6b0a00da87b19,1347.0,1347.0,0.0,15627.24,0.0,0.0,0.0,0.0,0
0x89023deb1d9a9a62ff3a5ca8f23be8d87a576220,672.0,60319.0,421.9333333333334,7753.0,672.0,60319.0,421.9333333333334,7753.0,0
0xb3ee5011a7965905cde351ea4905ff4725189a3b,1001.0,1018.0,619185.5259429824,14670.208627192982,339.0,360.0,1075599.365,4771.639837594787,0
0x8e494b03bd99bdca5f902a2359f3ce31efacfaa0,96.0,97.0,2522.18,1526.4550000000002,1238.0,1243.0,0.0,12359.030388657571,0
0x279b2309440dc5807ef5e26a0799f2d2cdda94a7,1104.0,1269.0,13361.255,19905.34,230.0,528.0,1073.4429396984924,3268.387311557789,0
0xb0830d73ab29fdf2eebbd3bfadfbdf8153209483,986.0,1019.0,43766.125,16482.518333333333,344.0,676.0,1917.7789641434265,3074.830438247012,0
0x887b86b6b6957f7bbea88b8cefd392f39236a88c,510.0,522.0,116227.57833333334,5800.309666666667,816.0,835.0,97581.7738235008,9643.927503374238,0
0xa23a69cb8ae1259937f1e6b51e76a53f3deaa988,1314.0,2993.0,0.0,3235.52,6.0,12.0,0.0,125.41,0
0x0106510abc8c94af2aa92ef0ae4468c3e408f56c,1112.0,1112.0,0.0,2382.7850000000003,204.0,216.0,0.0,1304.5700000000002,0
0x929a3a6f2439abc5b270b20d5dc025f11b4321da,616.0,654.0,271.6,1144.0032088006928,675.0,781.0,34.72,440.7955217895118,0
0x895fba7ea7bf168ea0b5c3a5d3bb8f59233ce609,766.0,766.0,21666.91,2078.26,521.0,521.0,21666.91,1121.51,0
0xd2a69457f4b72a0e946cd55cc80ade6c9a2b2bb1,1164.0,1480.0,0.0,13143.13,121.0,649.0,0.0,444.73,0
0xdf44f956f458ab84667ac6d19762605a5aa04011,299.0,299.0,7144.06,2742.77,980.0,989.0,3272.66,6027.97,0
0xb3330e9057b4d9bd27875b46f0897b2a8f63da1a,1132.0,1284.0,27726.07,7827.69,141.0,161.0,0.0,165.44,0
0x0f2cd12497781ac6497fbd5f653ee49f6ef65860,1270.0,69073.0,0.0,7745.49,2.0,3.0,0.0,3.31,0
0x75ef2eff7b12f5f900ef5c787036deab18423d1a,800.0,1072.0,8676.32,5537.481666666667,456.0,578.0,10502.719184860558,5610.161272099206,0
0x44e9d011df8741be2493e99297e9ad67bb1aa85b,847.0,1327.0,52841.35,5955.95,409.0,703.0,61559.645,3331.36435287164,0
0x9b0726e95e72eb6f305b472828b88d2d2bdd41c7,494.0,498.0,30685.011,3234.5037058823527,762.0,773.0,16473.02888198758,4125.2585976691935,0
0x129e761f8cf16dc0edd3d990a12092589f22d286,604.0,604.0,0.0,53.85889101567168,650.0,659.0,0.0,62.28101984120703,0
0x73a8aeb6277bd8a5d22d96d2b20638f946bb36cc,1230.0,1320.0,416.8499999999999,6710.31,24.0,127.0,780.9759848484848,884.3474242424243,0
0x968f7fb671f8737738c356060caadb1714e0bfcf,1043.0,1339.0,76467.84,13987.061666666666,211.0,518.0,555.7283127325891,1516.737635566188,0
0x2a728e0c30eee2a263faccb440da29a9a82c489b,624.0,624.0,0.0,1170.605,628.0,628.0,0.0,1177.9789285714287,0
0x0b8f4c4e7626a91460dac057eb43e0de59d5b44f,24.0,37.0,9799.48,1310.74,1225.0,1253.0,512.0242786069651,889.9718095204579,0
0xcb807616300efc11d85877fa23cb738a67cfe7e5,1000.0,1000.0,0.0,276.73,237.0,237.0,0.0,37.06033584984063,0
0xa7633f37feefacac8f251b914e92ff03d2acf0f2,1179.0,1455.0,86507.88,19684.96,53.0,246.0,0.0,789.3669687096774,0
0x19967a37107ba8b52019b9f3b4de1d1e457a7794,689.0,707.0,0.0,79.6701836285554,542.0,560.0,0.0,37.01007854363692,0
0x85f2d9c49da205c089bb96fd6171064c5f1c02c6,1118.0,1200.0,15601.11,9312.43,113.0,154.0,2338.865824742268,1485.687156622484,0
0x2dec07e4434ca4295d939f36512ac42886fb505e,1000.0,1000.0,0.0,135.07,229.0,229.0,0.0,45.44999999999999,0
0x00b1a4e7f217380a7c9e6c12f327ac4a1d9b6a14,614.0,19338.0,26974738.19,55733.34,614.0,19338.0,26974738.19,55733.34,0
0x78b2061a080342ead68bed2cfc56f8db5c82320a,609.0,609.0,2394.15,2631.485,610.0,610.0,2394.15,2631.5347083333336,0
0x954cfc3b0cd64c88ea075f676262e5f93e071b9e,462.0,625.0,16285.997446969695,5496.119484848485,757.0,962.0,11861.136777439024,3289.98550218792,0
0xfd7936bb96f49f292e61a5f2f7c02e914a0a9d90,499.0,5539.0,0.0,2470.36,720.0,13423.0,0.0,3374.27,0
0xe575960579592350748314a258c3a10cd26395f1,1216.0,1216.0,0.0,3961.93,2.0,12.0,0.0,4.48,0
0x4182a46c61c3ee40e61304f8b419f813eeced3b4,66.0,99.0,45.0375689322419,218.39142554388204,1150.0,1163.0,42111.90243106776,3261.488574456118,0
0xc59f60af491a9880fe164057c1f1b2bae3a7770d,98.0,98.0,4082.41,1612.34,1115.0,1115.0,33.7,2831.38,0
0x410ef532c1e4957806508d2b3928aad73f3caa71,459.0,459.0,0.0,3002.9,753.0,753.0,0.0,5787.7,0
0x81b6a8bf87817adca4874838560966957c3e01e5,520.0,520.0,0.0,3409.51,690.0,690.0,0.0,9634.82,0
0x3ce0baffd8edf2053dbecdc68755911c8fba2723,1184.0,1864.0,191897.08,10841.23,25.0,119.0,0.0,226.33,0
0xd82201e0373ade24b30f86c1d8f2a446cb51d3c2,976.0,1037.0,44779.92333333333,19135.56311111111,231.0,634.0,1329.23,2356.14,0
0x2ce780d7c743a57791b835a9d6f998b15bbba5a4,2.0,2.0,0.0,52.265,1205.0,1262.0,7344.307382151621,1866.495885638452,0
0xffc0df81044ea640a5e2eaebab8e1dc7259688e2,1205.0,1205.0,0.0,171.30999999999997,1.0,1.0,0.0,7.37,0
0xfdd43923340736ffbcb31c808ac644922c1df05d,28.0,28.0,0.0,23.020000000000003,1176.0,1176.0,128.2,5530.494790702925,0
0x3bc99dd575587b73f3225a0cdab846034dc6bf32,1171.0,1475.0,0.0,13109.71,32.0,173.0,0.0,165.94,0
0x5ea9681c3ab9b5739810f8b91ae65ec47de62119,26.0,26.0,1550.93,461.96,1176.0,1190.0,15159.67,987.910191273453,0
0xe3a738d9ae0db0d372b05af92643d763a4776025,398.0,400.0,1563.0666666666666,604.33,800.0,805.0,1442.975,911.755,0
0x1e1ffc8d326afb8241d1df2b80be8fb87e9c03af,1197.0,1197.0,0.0,150.52999999999997,1.0,1.0,0.0,9.97,0
0xe6accec403c4cb24e425503f2308624b1f256696,522.0,522.0,28748.77,3209.9700000000003,674.0,674.0,83.34,470.841944491073,0
0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,1129.0,1579.0,84921.15,5565.19,62.0,110.0,5394.7416515738605,491.68387514328833,0
0xc70084445c4d24809c72b91e62b1168c727508ca,1151.0,1156.0,273.78000000000003,11895.4,37.0,50.0,3772.32,262.6702166605794,0
0xa9a21cadb576f882ecde9485ab4801e06ce68df1,851.0,1027.0,603.63,1944.45,335.0,714.0,0.0,1797.8100000000002,0
0x00031c96aae99eb00376e273e10c82d0ee77305d,892.0,36519.0,0.0,4868.817857142857,289.0,12150.0,0.0,1480.3126190476191,0
0x2493da268e9f188152847a0f58cff8a95dcf68a0,588.0,4374.0,0.0,725.24,588.0,4374.0,0.0,725.24,0
0xd5b0d099b628258ab10f16782438409e472a8cc6,993.0,993.0,0.0,144.08999999999995,178.0,178.0,0.0,27.23,0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,0.0,0.0,0.0,0.0,1166.0,1166.0,19751.8,704.6452748051613,0
0x6dc15eb79ec5c3619e6e19879487fc9da2044ae7,1007.0,1157.0,257348.98,48161.99698245614,159.0,425.0,2557.43,4761.204754213135,0
0xe7e4ca8b310c0d0ea900e15e4f43ffd9d25e3c77,517.0,566.0,20635.06258843456,1262.8600957721355,643.0,654.0,71340.72653735633,2256.47978147236,0
0x124c637622cd84a267747822db8bdd691ec8f770,248.0,248.0,374.56,427.25,910.0,910.0,112.895,762.48,0
0xe4bbcbff51e61d0d95fcc5016609ac8354b177c4,66.0,101.0,7993.02,601.55,1085.0,1157.0,47206.87,3220.076945014685,0
0x7485ac6d8534691993348d51ab0f131a19fff763,890.0,1174.0,59806.49,11998.365,260.0,596.0,6757.81,3344.1954717539006,0
0x0a354f7726882a9a8cf668d38467d494a15becd2,354.0,386.0,0.0,203.09470371788348,794.0,837.0,0.0,60.14071300984971,0
0x2f14a4abc940049de389973c8d4ad022712dafc6,138.0,256.0,733.96,1965.645,1007.0,1101.0,42692.2539573991,8069.495595110373,0
0xb903e7c12da7dd7eceb2f8f526c9b4658faaac25,1136.0,1136.0,0.0,88.59445051602682,7.0,21.0,0.0,0.5160452214452214,0
0x9e53a3ad906c2f4011d3f5592e507623fa02554a,755.0,771.0,0.0,56.41465252250474,386.0,433.0,0.0,35.92691857876738,0
0xfdecc5654a5459d9bd6ab30721a039dd1ebfc8f6,1034.0,1239.0,12210.865,3304.1666666666665,106.0,460.0,63.25,489.44166666666666,0
0x99ef7d7ab77ba043d036eb8d039c76978b78ca80,141.0,259.0,1477.24,591.6,998.0,1011.0,4109.015005,1339.3663660834454,0
0x03446bb350421d70bd5bec5995f447dea1922ff9,53.0,145.0,7525.540000000001,596.2399999999999,1082.0,1167.0,17136.608571428573,9604.275304130795,0
0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,13.0,14.0,49475.36,240.04,1119.0,1134.0,12261.586457399102,488.8841571251246,0
0x139a0975ea36cec4c59447002a875749ac9c460f,278.0,291.0,25395.56,3017.413888888889,854.0,962.0,259635.4389070576,23330.78559513246,0
0xe0e6a57fcef14eac98ff2518d2e104339ec7578f,520.0,540.0,6202.690222222223,1711.2202222222222,611.0,616.0,33714.59177777778,2475.3105375797886,0
0x1ad60130a2528c6f73a8c6e50758532949627dfd,316.0,322.0,20589.66,2311.335,813.0,901.0,90429.32085644682,9031.600694870518,0
0xb104371d5a2680fb0d47ea9a3aa2348392454186,43.0,47.0,41555.56,915.4466666666668,1085.0,1108.0,51569.700309209016,4490.453844236609,0
0xb01e7f80beb9ea095ade1b385bf881e1ddd44671,1123.0,1123.0,0.0,226.6999999999999,4.0,4.0,0.0,10.52597728557298,0
0x45212c21c758302f7c3b9e12d09f0e16347a9330,1123.0,1123.0,0.0,100.63999999999996,1.0,1.0,0.0,4.22,0
0x45f55a03fab6f3be4bb32b65e44205d379fc2754,1123.0,1123.0,0.0,101.30999999999992,1.0,1.0,0.0,4.26,0
0xe5dc6640014cff3e9dfbf8d287bf4df53ffd4c8f,1123.0,1123.0,0.0,99.26999999999998,1.0,1.0,0.0,4.23,0
0xd6728c85f460d498643022f9f061bb852f265c76,1123.0,1123.0,0.0,98.61999999999998,1.0,1.0,0.0,4.2,0
0x79bff5f97af81ae488fe6b44a05bb7113f03b244,1123.0,1123.0,0.0,99.26999999999998,1.0,1.0,0.0,4.23,0
0x58b0ad6fa2c3a456c6cfcd8aefd93bc755be1e0c,1123.0,1123.0,0.0,100.68999999999996,1.0,1.0,0.0,4.23,0
0x15ca040680095b5f85aaed1ff1be3e0bace670aa,1123.0,1123.0,0.0,98.71999999999991,1.0,1.0,0.0,4.2,0
0x185fb6a309f37b94a5d0ea52920bccc7cf28dfe1,1001.0,1001.0,0.0,109.55999999999996,120.0,120.0,0.0,53.93,0
0x1af70e564847be46e4ba286c0b0066da8372f902,606.0,717.0,0.0,1090.52,515.0,621.0,0.0,801.4629005291005,0
0xcf2fd638461b5c5336903bfbc0a7889ff928428e,1001.0,1001.0,0.0,115.05999999999996,120.0,120.0,0.0,54.37,0
0x93d5d0988ed228ea5626788fecde06e6b113aeb8,1001.0,1001.0,0.0,117.49999999999991,120.0,120.0,0.0,53.55,0
0x737853772a0c9012efeb359dccc57aca3339c6ba,1001.0,1001.0,0.0,116.85999999999996,120.0,120.0,0.0,54.47,0
0x26e1f60328250b0a710ec4e4aa59cb4a3f55c409,559.0,3530.0,0.0,562.39,559.0,3530.0,0.0,562.39,0
0xca04e939a0ac0626c4a4299735e353e8dc5ef3ec,355.0,362.0,1771.64,1996.21,762.0,775.0,41505.48534313725,3658.5354697571897,0
0xd98d0432c38536260c5bd323e8ce71144d366a85,447.0,447.0,0.0,740.83,667.0,667.0,0.0,1196.4499999999998,0
0x1b5a932411b6d6730050dd729853ca0795548aba,428.0,428.0,1527.11,238.325,686.0,686.0,0.0,264.61,0
0xc9fbb3a7869af25aefa08914021520cd05af0e1d,252.0,252.0,486.575,304.165,860.0,860.0,373.065,968.9765602774992,0
0x2de46a27900deb9d3cb89022efd6eb064898cc22,1110.0,1110.0,1155.9900000000002,2160.59,2.0,9.0,0.0,14.35,0
0x79b25dee6327be8292e1e8a99b0182ec051e3adf,1110.0,1110.0,0.0,99.95999999999997,1.0,1.0,0.0,4.24,0
0xaac2f3c663ef0cc312f6b10e1b136b495e38458a,1107.0,1115.0,653.15,9469.13,4.0,18.0,0.0,67.37,0
0x06feb954ca7b3f33c94508281ba802603710c33d,1001.0,1001.0,0.0,124.40999999999993,101.0,101.0,0.0,18.85,0
0xb1c41b9a3d7f41e0430add2c7e61c473e4c7790a,1001.0,1001.0,0.0,118.03999999999998,101.0,101.0,0.0,18.82,0
0xee7cbcf6172a3c0f3f7325d013644d079fd0e4b6,1001.0,1001.0,0.0,121.76999999999995,100.0,100.0,0.0,16.5,0
0xf59273ecbad5056bc67149393b873e8df5de3663,1001.0,1001.0,0.0,124.46999999999996,100.0,100.0,0.0,16.86,0
0xe6e57297bb31c839b22fa605b3b1bfc5d93bcfa7,97.0,97.0,6395.7,467.64,1002.0,1002.0,0.0,908.1460262008734,0
0xf02da7515cb53d2814f78cf2b5ccc763f6cdf7fc,965.0,1113.0,26526.45,5123.035,132.0,487.0,438.22,748.03,0
0x49054d6b5ef5e15352c5b0b1dcd75a2cfc71bc1a,490.0,490.0,16197.952666666666,7509.397333333333,607.0,607.0,338.03,3181.2623021724853,0
0x5b10b504c96c98802fae7e34d2e41d4ef06d8073,548.0,898.0,0.0,2165.895,548.0,898.0,0.0,2165.895,0
